unit_id,grade,schid,tchid,classtype,classsize,tested_n,assigned_n,teacher_tgen,teacher_tgen_imputed,teacher_trace,teacher_trace_imputed,teacher_thighdegree,teacher_thighdegree_imputed,teacher_tyears,teacher_tyears_imputed,share_female_n,share_black_n,share_freelunch_n,share_female,share_black,share_freelunch,school_urban,school_fl_official,school_fl_n_grades,school_fl_student
gk_244755_24475505,gk,244755,24475505,2,22.0,21,22,2.0,False,2.0,False,2.0,False,24.0,False,22,22,22,0.5454545454545454,1.0,0.9090909090909091,1.0,0.915,4,0.9051094890510949
gk_244755_24475506,gk,244755,24475506,3,22.0,21,22,2.0,False,2.0,False,2.0,False,16.0,False,22,22,22,0.5454545454545454,1.0,0.9545454545454546,1.0,0.915,4,0.9051094890510949
gk_244764_24476401,gk,244764,24476401,3,21.0,21,21,2.0,False,2.0,False,2.0,False,1.0,False,21,21,21,0.5238095238095238,1.0,0.9047619047619048,1.0,0.9125,4,0.8823529411764706
gk_244774_24477401,gk,244774,24477401,3,22.0,20,22,2.0,False,1.0,False,2.0,False,0.0,False,22,22,22,0.45454545454545453,1.0,0.9545454545454546,1.0,0.925,4,0.9532710280373832
gk_244774_24477402,gk,244774,24477402,1,16.0,16,16,2.0,False,2.0,False,2.0,False,6.0,False,16,16,16,0.5625,1.0,0.9375,1.0,0.925,4,0.9532710280373832
gk_244774_24477403,gk,244774,24477403,3,26.0,23,26,2.0,False,1.0,False,2.0,False,1.0,False,26,26,26,0.38461538461538464,1.0,1.0,1.0,0.925,4,0.9532710280373832
gk_244774_24477404,gk,244774,24477404,1,17.0,17,17,2.0,False,1.0,False,2.0,False,2.0,False,17,17,17,0.6470588235294118,1.0,0.9411764705882353,1.0,0.925,4,0.9532710280373832
gk_244774_24477405,gk,244774,24477405,2,26.0,23,26,2.0,False,2.0,False,2.0,False,6.0,False,26,26,26,0.2692307692307692,1.0,0.9230769230769231,1.0,0.925,4,0.9532710280373832
gk_244776_24477603,gk,244776,24477603,3,22.0,18,22,2.0,False,2.0,False,2.0,False,5.0,False,22,22,22,0.36363636363636365,1.0,0.9090909090909091,1.0,0.85,4,0.8627450980392157
gk_244776_24477604,gk,244776,24477604,2,24.0,18,24,2.0,False,2.0,False,2.0,False,9.0,False,24,24,24,0.5833333333333334,1.0,0.8333333333333334,1.0,0.85,4,0.8627450980392157
gk_244776_24477606,gk,244776,24477606,3,23.0,19,23,2.0,False,2.0,False,3.0,False,10.0,False,23,23,23,0.43478260869565216,1.0,1.0,1.0,0.85,4,0.8627450980392157
gk_244776_24477607,gk,244776,24477607,2,23.0,20,23,2.0,False,1.0,False,3.0,False,7.0,False,23,23,23,0.4782608695652174,1.0,1.0,1.0,0.85,4,0.8627450980392157
gk_244776_24477608,gk,244776,24477608,1,17.0,15,17,2.0,False,2.0,False,2.0,False,3.0,False,17,17,17,0.5294117647058824,1.0,0.8823529411764706,1.0,0.85,4,0.8627450980392157
gk_244780_24478001,gk,244780,24478001,3,23.0,22,23,2.0,False,1.0,False,3.0,False,24.0,False,23,23,23,0.6086956521739131,1.0,0.9565217391304348,1.0,0.915,4,0.873015873015873
gk_244780_24478002,gk,244780,24478002,2,23.0,22,23,2.0,False,2.0,False,2.0,False,10.0,False,23,23,23,0.5217391304347826,1.0,0.8695652173913043,1.0,0.915,4,0.873015873015873
gk_244780_24478003,gk,244780,24478003,1,17.0,15,17,2.0,False,1.0,False,2.0,False,2.0,False,17,17,17,0.4117647058823529,1.0,0.7647058823529411,1.0,0.915,4,0.873015873015873
gk_244796_24479602,gk,244796,24479602,2,19.0,17,19,2.0,False,2.0,False,3.0,False,11.0,False,19,19,19,0.47368421052631576,1.0,0.8947368421052632,1.0,0.8175,4,0.8983050847457628
gk_244796_24479604,gk,244796,24479604,3,15.0,15,15,2.0,False,2.0,False,2.0,False,3.0,False,15,15,15,0.6666666666666666,1.0,1.0,1.0,0.8175,4,0.8983050847457628
gk_244799_24479901,gk,244799,24479901,3,18.0,17,18,2.0,False,1.0,False,3.0,False,10.0,False,18,18,18,0.5555555555555556,1.0,0.3888888888888889,2.0,0.345,4,0.43283582089552236
gk_244799_24479904,gk,244799,24479904,2,21.0,19,21,2.0,False,1.0,False,2.0,False,6.0,False,21,21,21,0.6190476190476191,1.0,0.5238095238095238,2.0,0.345,4,0.43283582089552236
gk_244801_24480101,gk,244801,24480101,2,24.0,21,24,2.0,False,1.0,False,2.0,False,0.0,False,24,23,22,0.5,0.30434782608695654,0.18181818181818182,2.0,0.405,4,0.2597402597402597
gk_244801_24480102,gk,244801,24480102,1,15.0,15,15,2.0,False,1.0,False,2.0,False,5.0,False,15,15,15,0.4666666666666667,0.26666666666666666,0.3333333333333333,2.0,0.405,4,0.2597402597402597
gk_244801_24480103,gk,244801,24480103,3,24.0,21,24,2.0,False,2.0,False,2.0,False,8.0,False,24,24,24,0.4583333333333333,0.4166666666666667,0.3333333333333333,2.0,0.405,4,0.2597402597402597
gk_244801_24480104,gk,244801,24480104,1,16.0,15,16,2.0,False,1.0,False,3.0,False,20.0,False,16,16,16,0.5,0.5,0.1875,2.0,0.405,4,0.2597402597402597
gk_244806_24480602,gk,244806,24480602,3,25.0,21,25,2.0,False,2.0,False,2.0,False,20.0,False,25,25,24,0.56,1.0,0.7916666666666666,1.0,0.87,4,0.8516129032258064
gk_244806_24480603,gk,244806,24480603,2,26.0,24,26,2.0,False,2.0,False,2.0,False,0.0,False,26,26,26,0.5384615384615384,1.0,0.8076923076923077,1.0,0.87,4,0.8516129032258064
gk_244806_24480604,gk,244806,24480604,2,27.0,24,27,2.0,False,2.0,False,2.0,False,12.0,False,27,27,27,0.5185185185185185,1.0,0.9629629629629629,1.0,0.87,4,0.8516129032258064
gk_244806_24480605,gk,244806,24480605,2,25.0,22,25,2.0,False,2.0,False,2.0,False,6.0,False,25,25,25,0.56,1.0,0.88,1.0,0.87,4,0.8516129032258064
gk_244806_24480606,gk,244806,24480606,3,25.0,21,25,2.0,False,2.0,False,2.0,False,10.0,False,25,25,25,0.76,1.0,0.76,1.0,0.87,4,0.8516129032258064
gk_244818_24481801,gk,244818,24481801,2,24.0,21,24,2.0,False,2.0,False,2.0,False,10.0,False,24,24,24,0.4166666666666667,0.75,0.7916666666666666,1.0,0.4,1,0.5862068965517241
gk_244818_24481803,gk,244818,24481803,3,22.0,22,22,2.0,False,1.0,False,3.0,False,11.0,False,22,22,22,0.5909090909090909,0.7272727272727273,0.5909090909090909,1.0,0.4,1,0.5862068965517241
gk_244818_24481804,gk,244818,24481804,2,25.0,23,25,2.0,False,2.0,False,2.0,False,9.0,False,25,25,25,0.44,0.72,0.28,1.0,0.4,1,0.5862068965517241
gk_244831_24483101,gk,244831,24483101,1,17.0,17,17,2.0,False,2.0,False,2.0,False,12.0,False,17,17,17,0.4117647058823529,0.47058823529411764,0.7647058823529411,2.0,0.43,4,0.696969696969697
gk_244831_24483102,gk,244831,24483102,2,22.0,20,22,2.0,False,2.0,False,2.0,False,18.0,False,22,22,22,0.5909090909090909,0.45454545454545453,0.5909090909090909,2.0,0.43,4,0.696969696969697
gk_244831_24483103,gk,244831,24483103,3,27.0,21,27,2.0,False,1.0,False,2.0,False,2.0,False,27,27,27,0.5185185185185185,0.4444444444444444,0.7407407407407407,2.0,0.43,4,0.696969696969697
gk_244839_24483901,gk,244839,24483901,2,21.0,19,21,2.0,False,1.0,False,2.0,False,1.0,False,21,21,21,0.5238095238095238,0.8095238095238095,0.47619047619047616,2.0,0.4175,4,0.3877551020408163
gk_244839_24483902,gk,244839,24483902,3,23.0,22,23,2.0,False,2.0,False,2.0,False,21.0,False,23,23,23,0.4782608695652174,0.9130434782608695,0.4782608695652174,2.0,0.4175,4,0.3877551020408163
gk_244839_24483903,gk,244839,24483903,2,23.0,19,23,2.0,False,2.0,False,2.0,False,20.0,False,23,23,23,0.6956521739130435,0.9130434782608695,0.21739130434782608,2.0,0.4175,4,0.3877551020408163
gk_252885_25288502,gk,252885,25288502,2,20.0,19,20,2.0,False,1.0,False,3.0,False,10.0,False,20,20,20,0.55,0.2,0.25,3.0,0.4525,4,0.28378378378378377
gk_252885_25288503,gk,252885,25288503,2,20.0,15,20,2.0,False,1.0,False,2.0,False,5.0,False,20,20,20,0.4,0.2,0.25,3.0,0.4525,4,0.28378378378378377
gk_252885_25288504,gk,252885,25288504,3,20.0,19,20,2.0,False,1.0,False,2.0,False,9.0,False,20,20,20,0.4,0.15,0.35,3.0,0.4525,4,0.28378378378378377
gk_253888_25388801,gk,253888,25388801,3,18.0,17,18,2.0,False,1.0,False,2.0,False,13.0,False,18,18,18,0.2777777777777778,0.0,0.3333333333333333,3.0,0.3775,4,0.3958333333333333
gk_257899_25789901,gk,257899,25789901,2,25.0,24,25,2.0,False,1.0,False,3.0,False,13.0,False,25,25,25,0.6,0.0,0.32,3.0,0.3375,4,0.37142857142857144
gk_257899_25789902,gk,257899,25789902,1,17.0,17,17,2.0,False,1.0,False,3.0,False,13.0,False,17,17,17,0.4117647058823529,0.0,0.29411764705882354,3.0,0.3375,4,0.37142857142857144
gk_257899_25789903,gk,257899,25789903,1,16.0,15,16,2.0,False,1.0,False,2.0,False,8.0,False,16,16,16,0.75,0.0,0.125,3.0,0.3375,4,0.37142857142857144
gk_257899_25789904,gk,257899,25789904,2,24.0,23,24,2.0,False,1.0,False,3.0,False,12.0,False,24,24,24,0.5416666666666666,0.0,0.5416666666666666,3.0,0.3375,4,0.37142857142857144
gk_257899_25789905,gk,257899,25789905,3,23.0,21,23,2.0,False,1.0,False,3.0,False,12.0,False,23,23,23,0.4782608695652174,0.0,0.4782608695652174,3.0,0.3375,4,0.37142857142857144
gk_257905_25790504,gk,257905,25790504,2,21.0,20,21,2.0,False,1.0,False,2.0,False,5.0,False,21,21,20,0.42857142857142855,0.047619047619047616,0.2,4.0,0.3275,4,0.3114754098360656
gk_257905_25790505,gk,257905,25790505,3,21.0,20,21,2.0,False,1.0,False,2.0,False,14.0,False,21,21,21,0.47619047619047616,0.047619047619047616,0.2857142857142857,4.0,0.3275,4,0.3114754098360656
gk_257905_25790506,gk,257905,25790506,2,22.0,21,22,2.0,False,1.0,False,2.0,False,8.0,False,22,22,22,0.5,0.0,0.22727272727272727,4.0,0.3275,4,0.3114754098360656
gk_257905_25790507,gk,257905,25790507,3,21.0,21,21,2.0,False,1.0,False,2.0,False,11.0,False,21,21,21,0.47619047619047616,0.047619047619047616,0.42857142857142855,4.0,0.3275,4,0.3114754098360656
gk_259915_25991502,gk,259915,25991502,3,26.0,23,26,2.0,False,1.0,False,2.0,False,15.0,False,26,26,24,0.5769230769230769,0.0,0.2916666666666667,3.0,0.4725,4,0.3225806451612903
gk_259915_25991503,gk,259915,25991503,2,24.0,21,24,2.0,False,1.0,False,3.0,False,5.0,False,24,24,24,0.4166666666666667,0.0,0.3333333333333333,3.0,0.4725,4,0.3225806451612903
gk_261927_26192701,gk,261927,26192701,3,22.0,21,22,2.0,False,1.0,False,3.0,False,11.0,False,22,22,22,0.4090909090909091,0.0,0.09090909090909091,3.0,0.24,4,0.1411764705882353
gk_261927_26192702,gk,261927,26192702,2,24.0,24,24,2.0,False,1.0,False,3.0,False,13.0,False,24,24,24,0.5833333333333334,0.0,0.125,3.0,0.24,4,0.1411764705882353
gk_261927_26192703,gk,261927,26192703,1,16.0,16,16,2.0,False,1.0,False,2.0,False,3.0,False,16,16,16,0.5,0.0,0.1875,3.0,0.24,4,0.1411764705882353
gk_261927_26192704,gk,261927,26192704,2,23.0,21,23,2.0,False,1.0,False,3.0,False,11.0,False,23,23,23,0.5217391304347826,0.0,0.17391304347826086,3.0,0.24,4,0.1411764705882353
gk_262937_26293701,gk,262937,26293701,3,22.0,22,22,2.0,False,1.0,False,2.0,False,16.0,False,22,22,22,0.6363636363636364,0.09090909090909091,0.045454545454545456,2.0,0.0325,4,0.014705882352941176
gk_262937_26293702,gk,262937,26293702,2,19.0,19,19,2.0,False,1.0,False,3.0,False,15.0,False,19,19,19,0.5263157894736842,0.0,0.0,2.0,0.0325,4,0.014705882352941176
gk_264945_26494501,gk,264945,26494501,3,22.0,22,22,2.0,False,1.0,False,2.0,False,17.0,False,22,22,22,0.36363636363636365,0.09090909090909091,0.045454545454545456,2.0,0.0225,4,0.020202020202020204
gk_264945_26494502,gk,264945,26494502,3,24.0,24,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,24,0.5416666666666666,0.041666666666666664,0.041666666666666664,2.0,0.0225,4,0.020202020202020204
gk_264945_26494503,gk,264945,26494503,2,23.0,20,23,2.0,False,1.0,False,2.0,False,3.0,False,23,23,23,0.34782608695652173,0.08695652173913043,0.0,2.0,0.0225,4,0.020202020202020204
gk_264945_26494504,gk,264945,26494504,1,15.0,15,15,2.0,False,1.0,False,2.0,False,5.0,False,15,15,15,0.3333333333333333,0.0,0.0,2.0,0.0225,4,0.020202020202020204
gk_264945_26494505,gk,264945,26494505,1,15.0,15,15,2.0,False,1.0,False,3.0,False,8.0,False,15,15,15,0.5333333333333333,0.0,0.0,2.0,0.0225,4,0.020202020202020204
